lon,lat
-75.235472,-46.402500
-75.212500,-46.401278
-75.200028,-46.378750
-75.152500,-46.392917
-75.164667,-46.420000
-75.120028,-46.457944
-75.152944,-46.424194
-75.134611,-46.399167
-75.165444,-46.378389
-75.132972,-46.334194
-75.155833,-46.312917
-75.130833,-46.310444
-75.120833,-46.331306
-74.996694,-46.377111
-74.970028,-46.367111
-74.854611,-46.372500
-75.018361,-46.358806
-75.077528,-46.335444
-75.076722,-46.292944
-74.984583,-46.296694
-75.051722,-46.283750
-75.050472,-46.250028
-74.990861,-46.219611
-74.844278,-46.302083
-74.911222,-46.236667
-74.863361,-46.175417
-74.832139,-46.190861
-74.873333,-46.162917
-74.841694,-46.152056
-74.813417,-46.164611
-74.749194,-46.222944
-74.760889,-46.187972
-74.725889,-46.192944
-74.736306,-46.181694
-74.720056,-46.175444
-74.665417,-46.174194
-74.769611,-46.164167
-74.788833,-46.109972
-74.751278,-46.071667
-74.766306,-46.071694
-74.751306,-46.066694
-74.768806,-46.064167
-74.761722,-46.049583
-74.675861,-46.048778
-74.658389,-46.036278
-74.605917,-46.052917
-74.563778,-46.047556
-74.590917,-46.037083
-74.611694,-46.048778
-74.646722,-46.027944
-74.678417,-46.037139
-74.720472,-46.028333
-74.682139,-46.002500
-74.704611,-45.955833
-74.684194,-45.900417
-74.713806,-45.920028
-74.721694,-45.961250
-74.749583,-45.957500
-74.714639,-45.968333
-74.724639,-45.995833
-74.813361,-46.050472
-74.844194,-46.029583
-74.828750,-46.064222
-74.876667,-46.114611
-75.011722,-46.117111
-75.043750,-46.102528
-75.053389,-46.039611
-75.000000,-46.039611
-74.937583,-46.010417
-74.885889,-46.027139
-74.853361,-46.012111
-74.863778,-46.005000
-74.880000,-46.015417
-74.957528,-45.997139
-75.022528,-46.001250
-75.050028,-45.982944
-74.994194,-45.990444
-74.969194,-45.951250
-74.927139,-45.965861
-74.972556,-45.946278
-75.012139,-45.961694
-74.987139,-45.965028
-74.997556,-45.982917
-75.052472,-45.975444
-75.067111,-45.953389
-75.044583,-45.939167
-75.080444,-45.927528
-75.091250,-45.885000
-75.029194,-45.853778
-74.986333,-45.880833
-74.970861,-45.914611
-74.961694,-45.881278
-74.918361,-45.914611
-74.784194,-45.948750
-74.948778,-45.865861
-74.925806,-45.856250
-74.890083,-45.890444
-74.876667,-45.883750
-74.850861,-45.902111
-74.869556,-45.882528
-74.850861,-45.872111
-74.831278,-45.872528
-74.841722,-45.887139
-74.823389,-45.866250
-74.779194,-45.884611
-74.754667,-45.866694
-74.785845,-45.878829
-74.808389,-45.831250
-74.727500,-45.813750
-74.682083,-45.825028
-74.714250,-45.899639
-74.683833,-45.893417
-74.639139,-45.826250
-74.625056,-45.845417
-74.620889,-45.830417
-74.577528,-45.833750
-74.592528,-45.874556
-74.555833,-45.836306
-74.525000,-45.839611
-74.488750,-45.877528
-74.537139,-45.912528
-74.467556,-45.903778
-74.482528,-45.957111
-74.439250,-45.918778
-74.424611,-45.940028
-74.431278,-45.985833
-74.457556,-46.022917
-74.476333,-46.022500
-74.442583,-46.026278
-74.430889,-46.047944
-74.415861,-45.976278
-74.394583,-45.995889
-74.396250,-45.955028
-74.349583,-45.965861
-74.458778,-45.862528
-74.452528,-45.841222
-74.413389,-45.847111
-74.435472,-45.836694
-74.441722,-45.802944
-74.415861,-45.822139
-74.354222,-45.801278
-74.337528,-45.822111
-74.348361,-45.797083
-74.320028,-45.822972
-74.315861,-45.810444
-74.291722,-45.812056
-74.306278,-45.845000
-74.277500,-45.874611
-74.276333,-45.834194
-74.220833,-45.814639
-74.115056,-45.809639
-74.075861,-45.847889
-74.097139,-45.816694
-74.084250,-45.814639
-74.061250,-45.850000
-74.071694,-45.862083
-74.266306,-45.905861
-74.147556,-45.891250
-74.085389,-45.914167
-74.181667,-45.948778
-74.040000,-45.912056
-74.015444,-45.939167
-74.021639,-45.977111
-74.046667,-45.976250
-74.067556,-46.002111
-74.112528,-46.015444
-74.251750,-46.032917
-74.274194,-46.034611
-74.255889,-46.042083
-74.068361,-46.017111
-74.067944,-46.110028
-74.143361,-46.142917
-74.188306,-46.132944
-74.299167,-46.143806
-74.333750,-46.132528
-74.315889,-46.147917
-74.188417,-46.139667
-74.150861,-46.152111
-74.063333,-46.125417
-74.025389,-46.100028
-74.056306,-46.103389
-74.032167,-46.033389
-74.048750,-46.035861
-74.052972,-46.005889
-74.016694,-45.989611
-73.996222,-46.012528
-74.007556,-46.022139
-73.954611,-46.040028
-73.949556,-46.085056
-73.994583,-46.152528
-74.084222,-46.198750
-74.304167,-46.256306
-74.423333,-46.204611
-74.446694,-46.156278
-74.440444,-46.181667
-74.455056,-46.177111
-74.459611,-46.199194
-74.385861,-46.244611
-74.310861,-46.265417
-74.134167,-46.231306
-74.015861,-46.187972
-74.017167,-46.225861
-74.056306,-46.238361
-74.016722,-46.241306
-74.021423,-46.272907
-74.095000,-46.348806
-74.043361,-46.328778
-74.005472,-46.239167
-73.970485,-46.232907
-73.936306,-46.283389
-73.985833,-46.283778
-73.987528,-46.267111
-73.995083,-46.287111
-73.950028,-46.294639
-73.885083,-46.346278
-73.875000,-46.334583
-73.842556,-46.355389
-73.857583,-46.328750
-73.926333,-46.287528
-73.953389,-46.230444
-74.008000,-46.231722
-73.965889,-46.147917
-73.869167,-46.144611
-73.823417,-46.207917
-73.767528,-46.214583
-73.732583,-46.236278
-73.726306,-46.271694
-73.767917,-46.381694
-73.865500,-46.459167
-73.872083,-46.487528
-73.847056,-46.532556
-73.872944,-46.506694
-73.891722,-46.494583
-73.909139,-46.508750
-73.889639,-46.515833
-73.913361,-46.538806
-73.904194,-46.561278
-73.872111,-46.566694
-73.865028,-46.592889
-73.809194,-46.583750
-73.772167,-46.500833
-73.750917,-46.497944
-73.725861,-46.499611
-73.720861,-46.525444
-73.667556,-46.548778
-73.637472,-46.539611
-73.642556,-46.528750
-73.659222,-46.544639
-73.759583,-46.475861
-73.720472,-46.419194
-73.751306,-46.407528
-73.706639,-46.409611
-73.621667,-46.326250
-73.597556,-46.311278
-73.599250,-46.341306
-73.593806,-46.315000
-73.568361,-46.301250
-73.492528,-46.302972
-73.425369,-46.320119
-73.422556,-46.330417
-73.399167,-46.326278
-73.480369,-46.303244
-73.430141,-46.292166
-73.398389,-46.310444
-73.407528,-46.293750
-73.505000,-46.281306
-73.537583,-46.296306
-73.559611,-46.270000
-73.526278,-46.235000
-73.530500,-46.200028
-73.497972,-46.151694
-73.437111,-46.150028
-73.472528,-46.142111
-73.471306,-46.129167
-73.429583,-46.096667
-73.411306,-46.055028
-73.336306,-46.040028
-73.340028,-46.017111
-73.380889,-46.002944
-73.372556,-46.021278
-73.424167,-46.017944
-73.436250,-46.060861
-73.529583,-46.145028
-73.552111,-46.189222
-73.609611,-46.222500
-73.575417,-46.232528
-73.579639,-46.257556
-73.673333,-46.332139
-73.652944,-46.218333
-73.614611,-46.223361
-73.647917,-46.198389
-73.615472,-46.064194
-73.634639,-46.032472
-73.627139,-45.989167
-73.644583,-45.980000
-73.609194,-45.949611
-73.563778,-45.944194
-73.602139,-45.926667
-73.558389,-45.882917
-73.462083,-45.885833
-73.549167,-45.869611
-73.541278,-45.830028
-73.387556,-45.703806
-73.286694,-45.675417
-73.250083,-45.682944
-73.219139,-45.666250
-73.228361,-45.683778
-73.187556,-45.687972
-73.155028,-45.677139
-73.141306,-45.653361
-73.280861,-45.647083
-73.281250,-45.602500
-73.243778,-45.590083
-73.281694,-45.591250
-73.306667,-45.623750
-73.371722,-45.638750
-73.470000,-45.746250
-73.519972,-45.754639
-73.525056,-45.772917
-73.572528,-45.784611
-73.492917,-45.458389
-73.453333,-45.417889
-73.402500,-45.407083
-73.394167,-45.489611
-73.387111,-45.385889
-73.340861,-45.364583
-73.338306,-45.348778
-73.311722,-45.392917
-73.336333,-45.347500
-73.299222,-45.319611
-73.225861,-45.316278
-73.221722,-45.306250
-73.247972,-45.310833
-73.210028,-45.291278
-73.154611,-45.319194
-73.148750,-45.360028
-73.107528,-45.395417
-73.030056,-45.416306
-73.017528,-45.440417
-72.985000,-45.439611
-72.990861,-45.451250
-72.895000,-45.462111
-72.883333,-45.474639
-72.847583,-45.457917
-72.835889,-45.482944
-72.818806,-45.469222
-72.824222,-45.442111
-72.800417,-45.442556
-72.817472,-45.457111
-72.795444,-45.449194
-72.814639,-45.415056
-72.772111,-45.407528
-72.800861,-45.406250
-72.808389,-45.375417
-72.875917,-45.387111
-72.905056,-45.425417
-72.990056,-45.404611
-73.039167,-45.375472
-73.058806,-45.354194
-73.046722,-45.347139
-73.107528,-45.324611
-73.115000,-45.294639
-73.149222,-45.288778
-73.209139,-45.242111
-73.278361,-45.248778
-73.335000,-45.296250
-73.429194,-45.277917
-73.472528,-45.247139
-73.505056,-45.247972
-73.516250,-45.200028
-73.471694,-45.206250
-73.444972,-45.263806
-73.436667,-45.194583
-73.364167,-45.191278
-73.322583,-45.203750
-73.307083,-45.180833
-73.342167,-45.164194
-73.305833,-45.171278
-73.281250,-45.153361
-73.328806,-45.101639
-73.292500,-45.090417
-73.281778,-45.069556
-73.345861,-45.094639
-73.353722,-45.068333
-73.369639,-45.067556
-73.382917,-45.017528
-73.365889,-44.956278
-73.316694,-44.947972
-73.225028,-44.962917
-73.136750,-44.932139
-73.108361,-44.951278
-72.994167,-44.887972
-73.021306,-44.884222
-72.980056,-44.857083
-72.932528,-44.864583
-72.882528,-44.840389
-72.855028,-44.806278
-72.753361,-44.742111
-72.722528,-44.739583
-72.722056,-44.753333
-72.692944,-44.726694
-72.726278,-44.661667
-72.675472,-44.620861
-72.687944,-44.586694
-72.662944,-44.535833
-72.589194,-44.500472
-72.549639,-44.527500
-72.608778,-44.470861
-72.584556,-44.395861
-72.604583,-44.385861
-72.564611,-44.363361
-72.560028,-44.326278
-72.608778,-44.373333
-72.618778,-44.407500
-72.657944,-44.425056
-72.642111,-44.444167
-72.681722,-44.509639
-72.724222,-44.499611
-72.719611,-44.478333
-72.753778,-44.462528
-72.709167,-44.445472
-72.750917,-44.443778
-72.810472,-44.403389
-72.800861,-44.385417
-72.766694,-44.382917
-72.871639,-44.387972
-72.921222,-44.372528
-72.900417,-44.305833
-72.848389,-44.300389
-72.854167,-44.287944
-72.902528,-44.295417
-72.916694,-44.322944
-72.984194,-44.281278
-73.055028,-44.273750
-73.070056,-44.237944
-73.084639,-44.236694
-73.072111,-44.260056
-73.088389,-44.275417
-73.185861,-44.252139
-73.170083,-44.213750
-73.134222,-44.200472
-73.101278,-44.235833
-73.117139,-44.215000
-73.080472,-44.166722
-73.110861,-44.187917
-73.121278,-44.172528
-73.115917,-44.153750
-73.082111,-44.158333
-73.113806,-44.145028
-73.174167,-44.203750
-73.228389,-44.200444
-73.232500,-44.182083
-73.241722,-44.201278
-73.258306,-44.198778
-73.287111,-44.165028
-73.272500,-44.153778
-73.247917,-44.165889
-73.277139,-44.148361
-73.264972,-44.109583
-73.183806,-44.154167
-73.216306,-44.118333
-73.217056,-44.072528
-73.190889,-44.057139
-73.198389,-44.068750
-73.155056,-44.067111
-73.134250,-44.108778
-73.098361,-44.097083
-73.080444,-44.109194
-73.117972,-44.061694
-73.109639,-44.046694
-73.127083,-44.041722
-73.132056,-43.981667
-73.112264,-43.976674
-73.074167,-44.031278
-73.113806,-43.970000
-73.100472,-43.956694
-73.117944,-43.955028
-73.074167,-43.927944
-73.069222,-43.948722
-73.034583,-43.919139
-73.060833,-43.878778
-73.003722,-43.884194
-73.030444,-43.876667
-73.022528,-43.860472
-73.047944,-43.865000
-73.044167,-43.851278
-73.007056,-43.848361
-72.992639,-43.791306
-72.941806,-43.866306
-72.907583,-43.868806
-72.943889,-43.847500
-72.921861,-43.807083
-72.875111,-43.791306
-72.844306,-43.831250
-72.806778,-43.829639
-72.776667,-43.852944
-72.740389,-43.845028
-72.782611,-43.844583
-72.833889,-43.811667
-72.848028,-43.775861
-72.813806,-43.705861
-72.837583,-43.662972
-72.832194,-43.710056
-72.855972,-43.781278
-72.900083,-43.785417
-72.929306,-43.771250
-72.939250,-43.793750
-72.945083,-43.759639
-73.047972,-43.741694
-72.960083,-43.645444
-72.874694,-43.655917
-72.953111,-43.640917
-72.917611,-43.614667
-72.900944,-43.629639
-72.894250,-43.580500
-72.925111,-43.611333
-73.008333,-43.596250
-73.050417,-43.547500
-73.037083,-43.531667
-73.058778,-43.526722
-73.077056,-43.475861
-73.102944,-43.459194
-73.065861,-43.324611
-72.993472,-43.301333
-72.932583,-43.261306
-72.893472,-43.283806
-72.923861,-43.260056
-72.865528,-43.239278
-72.914722,-43.129250
-72.867556,-43.033056
-72.791778,-43.035444
-72.766806,-43.077167
-72.709722,-43.108417
-72.776333,-43.005944
-72.750944,-43.001361
-72.759556,-42.977528
-72.745028,-42.970444
-72.716667,-42.993778
-72.725000,-42.970444
-72.759611,-42.955028
-72.682111,-42.922528
-72.718333,-42.929611
-72.720028,-42.911278
-72.804194,-42.874611
-72.845417,-42.830861
-72.833750,-42.800833
-72.861278,-42.770028
-72.822944,-42.763389
-72.850417,-42.760861
-72.832944,-42.739194
-72.849583,-42.737500
-72.849611,-42.707472
-72.815861,-42.717083
-72.803778,-42.701694
-72.807083,-42.655833
-72.835861,-42.668806
-72.860444,-42.622528
-72.829667,-42.575000
-72.825444,-42.515861
-72.803389,-42.501250
-72.751667,-42.523750
-72.680861,-42.527083
-72.608306,-42.568778
-72.575861,-42.568000
-72.570000,-42.587111
-72.496278,-42.619167
-72.529667,-42.591694
-72.513750,-42.577500
-72.522528,-42.557111
-72.524167,-42.579611
-72.695417,-42.476667
-72.721278,-42.442528
-72.690028,-42.412917
-72.745889,-42.400417
-72.798000,-42.333389
-72.789611,-42.315028
-72.831667,-42.328750
-72.844583,-42.302528
-72.785889,-42.247944
-72.723361,-42.263694
-72.768861,-42.242528
-72.752500,-42.229556
-72.626667,-42.212056
-72.603306,-42.188750
-72.577556,-42.202889
-72.533833,-42.241639
-72.553750,-42.267472
-72.523806,-42.367472
-72.493778,-42.397472
-72.489167,-42.512944
-72.480028,-42.488722
-72.456722,-42.501222
-72.437111,-42.485806
-72.459727,-42.496752
-72.472917,-42.411639
-72.459611,-42.382472
-72.497111,-42.327500
-72.494639,-42.288333
-72.382972,-42.249111
-72.466722,-42.262889
-72.476250,-42.193333
-72.458333,-42.168750
-72.381694,-42.183722
-72.352944,-42.175806
-72.473778,-42.160806
-72.480444,-42.084167
-72.421667,-41.958778
-72.481639,-41.972917
-72.481750,-41.983806
-72.508417,-41.980444
-72.542556,-42.042083
-72.583389,-42.049528
-72.607111,-42.029111
-72.601694,-41.998778
-72.623833,-42.002444
-72.620833,-42.045333
-72.654222,-42.038722
-72.642944,-42.009944
-72.672500,-41.995444
-72.695528,-41.998361
-72.701722,-42.032056
-72.734194,-41.997972
-72.820000,-41.970417
-72.814167,-41.941250
-72.884611,-41.914139
-72.825778,-41.890417
-72.800861,-41.851278
-72.787139,-41.855000
-72.795806,-41.836250
-72.672500,-41.761250
-72.650472,-41.740889
-72.659222,-41.731278
-72.579194,-41.751250
-72.574972,-41.738750
-72.544167,-41.743750
-72.385028,-41.698778
-72.324167,-41.656250
-72.285028,-41.667056
-72.290444,-41.654222
-72.274583,-41.650056
-72.317528,-41.655417
-72.332944,-41.607500
-72.296222,-41.515833
-72.282528,-41.512139
-72.320444,-41.504167
-72.282917,-41.393306
-72.318333,-41.377889
-72.341278,-41.396667
-72.327528,-41.432056
-72.315861,-41.412111
-72.307139,-41.423333
-72.335444,-41.465000
-72.372139,-41.659194
-72.458361,-41.694583
-72.506639,-41.689583
-72.511750,-41.702972
-72.568306,-41.717056
-72.650056,-41.706278
-72.685444,-41.654167
-72.677083,-41.625861
-72.712139,-41.617528
-72.745889,-41.535417
-72.762528,-41.557028
-72.788306,-41.516222
-72.832944,-41.500833
-72.832556,-41.484583
-72.846694,-41.492111
-72.852583,-41.479583
-72.849222,-41.497944
-72.874194,-41.490472
-72.894250,-41.501306
-72.950861,-41.474583
-72.993389,-41.491222
-73.009972,-41.517111
-73.035028,-41.512917
-73.055444,-41.528361
-73.042917,-41.565028
-73.076722,-41.568806
-73.108750,-41.592500
-73.075444,-41.616722
-73.095417,-41.620806
-73.067944,-41.648333
-73.084639,-41.663361
-73.047083,-41.710056
-73.072556,-41.726250
-73.103333,-41.704611
-73.100444,-41.733333
-73.141694,-41.757111
-73.169639,-41.737500
-73.159167,-41.702944
-73.177972,-41.740833
-73.132556,-41.767944
-73.198361,-41.781306
-73.220417,-41.715028
-73.255056,-41.698778
-73.267111,-41.730028
-73.246333,-41.773361
-73.265056,-41.792111
-73.400472,-41.771667
-73.355056,-41.814583
-73.409222,-41.807111
-73.431667,-41.786278
-73.490861,-41.803750
-73.560833,-41.774583
-73.704194,-41.747111
-73.765028,-41.748750
-73.773361,-41.739639
-73.741667,-41.739639
-73.717944,-41.711694
-73.695889,-41.632111
-73.673778,-41.658361
-73.692083,-41.666667
-73.678806,-41.689167
-73.665472,-41.658361
-73.681250,-41.643417
-73.659222,-41.606250
-73.599167,-41.620444
-73.579194,-41.646278
-73.589194,-41.620444
-73.540861,-41.610472
-73.522528,-41.622917
-73.486278,-41.569167
-73.510000,-41.583750
-73.495500,-41.550000
-73.507556,-41.551250
-73.535056,-41.594611
-73.589167,-41.611306
-73.645028,-41.585417
-73.661694,-41.590444
-73.670083,-41.576222
-73.635417,-41.564167
-73.657556,-41.569611
-73.671667,-41.546278
-73.691306,-41.591694
-73.663778,-41.592528
-73.678361,-41.605444
-73.765861,-41.561278
-73.803806,-41.584167
-73.786306,-41.515000
-73.861222,-41.429167
-73.845417,-41.420028
-73.860472,-41.316722
-73.848333,-41.294639
-73.814611,-41.288333
-73.853389,-41.292111
-73.863806,-41.307528
-73.871250,-41.231722
-73.927111,-41.160861
-73.913778,-41.139167
-73.935444,-41.128333
-73.927167,-41.102528
-73.959611,-41.006722
-73.953333,-40.976250
-73.897556,-40.940444
-73.875000,-40.949611
-73.860444,-40.936694
-73.869583,-40.886694
-73.901278,-40.875833
-73.874583,-40.769167
-73.786222,-40.770861
-73.852083,-40.760833
-73.844583,-40.724250
-73.823778,-40.714222
-73.833361,-40.695444
-73.774583,-40.703361
-73.830028,-40.688778
-73.850444,-40.660028
-73.827972,-40.655861
-73.820861,-40.628778
-73.774583,-40.614167
-73.746722,-40.550417
-73.717972,-40.555833
-73.732167,-40.535000
-73.713806,-40.522500
-73.771250,-40.480833
-73.762111,-40.467528
-73.789611,-40.445861
-73.759639,-40.431694
-73.777139,-40.379194
-73.754639,-40.332500
-73.760444,-40.277528
-73.719972,-40.232083
-73.698361,-40.231250
-73.682139,-40.262528
-73.684639,-40.207528
-73.725028,-40.230417
-73.741278,-40.191694
-73.710806,-40.184611
-73.695444,-40.145028
-73.676694,-40.147944
-73.654639,-40.128361
-73.675417,-40.079167
-73.645444,-40.059194
-73.665083,-40.071278
-73.710417,-40.000000
-73.683778,-39.988389
-73.675028,-39.960417
-73.595028,-39.952944
-73.595000,-39.928750
-73.518389,-39.911250
-73.485444,-39.886694
-73.470028,-39.847944
-73.426278,-39.865833
-73.391694,-39.941278
-73.376306,-39.935056
-73.377583,-39.891250
-73.357583,-39.912083
-73.340833,-39.908750
-73.327500,-39.947111
-73.313750,-39.943361
-73.346306,-39.900861
-73.333750,-39.897556
-73.382917,-39.875000
-73.282917,-39.856694
-73.315889,-39.844583
-73.402139,-39.873333
-73.394611,-39.848333
-73.412083,-39.828389
-73.391250,-39.760028
-73.412944,-39.712556
-73.402500,-39.687111
-73.370028,-39.682944
-73.352944,-39.665889
-73.362111,-39.651694
-73.324167,-39.634583
-73.284556,-39.584167
-73.282917,-39.540833
-73.255444,-39.534194
-73.249583,-39.485028
-73.268806,-39.454194
-73.193750,-39.442500
-73.221306,-39.441667
-73.226250,-39.400861
-73.245500,-39.392528
-73.238417,-39.380444
-73.217500,-39.396306
-73.194583,-39.390000
-73.195861,-39.377944
-73.222944,-39.390833
-73.208750,-39.358361
-73.235472,-39.303389
-73.212944,-39.230833
-73.235917,-39.207083
-73.218806,-39.232528
-73.230056,-39.249583
-73.290472,-39.067500
-73.398778,-38.827528
-73.364583,-38.822500
-73.400056,-38.822917
-73.424611,-38.774167
-73.417500,-38.745444
-73.426694,-38.745444
-73.436278,-38.732500
-73.414167,-38.713778
-73.439583,-38.730806
-73.429194,-38.757917
-73.491278,-38.655056
-73.534611,-38.383361
-73.510444,-38.363333
-73.509194,-38.336250
-73.495444,-38.343361
-73.517889,-38.258361
-73.473750,-38.230861
-73.448750,-38.100000
-73.454250,-38.114611
-73.473722,-38.016722
-73.530500,-37.895028
-73.665417,-37.721694
-73.651333,-37.695861
-73.681250,-37.629167
-73.673778,-37.595028
-73.645444,-37.584167
-73.644194,-37.552917
-73.600472,-37.530889
-73.592083,-37.457528
-73.635028,-37.372972
-73.669194,-37.355444
-73.685444,-37.365028
-73.670417,-37.339194
-73.685444,-37.332500
-73.657111,-37.297500
-73.673750,-37.289167
-73.647111,-37.195861
-73.586750,-37.144611
-73.560472,-37.165889
-73.567083,-37.190000
-73.542528,-37.202917
-73.454222,-37.202944
-73.438778,-37.229972
-73.469583,-37.228333
-73.438778,-37.233361
-73.446694,-37.252056
-73.436667,-37.231278
-73.283389,-37.233778
-73.297083,-37.228389
-73.200000,-37.172972
-73.155417,-37.115000
-73.176250,-37.086694
-73.147111,-37.065861
-73.147917,-37.032528
-73.180806,-37.027139
-73.190444,-36.998361
-73.155444,-36.899167
-73.170417,-36.810056
-73.100000,-36.830417
-73.086694,-36.815444
-73.139222,-36.799611
-73.176694,-36.812083
-73.194167,-36.780417
-73.212528,-36.786306
-73.218000,-36.771694
-73.191722,-36.744611
-73.173361,-36.763750
-73.132917,-36.745028
-73.129667,-36.726667
-73.163750,-36.710056
-73.139639,-36.692528
-73.121694,-36.612917
-73.091250,-36.625833
-73.109222,-36.727944
-73.017528,-36.737083
-72.981278,-36.709167
-72.986278,-36.670000
-72.959639,-36.624222
-73.002972,-36.575056
-72.979611,-36.557528
-72.975889,-36.523750
-72.953806,-36.522556
-72.955861,-36.554611
-72.934556,-36.541694
-72.907944,-36.495056
-72.917139,-36.477528
-72.876222,-36.425861
-72.865472,-36.367528
-72.816306,-36.289194
-72.817139,-36.091694
-72.780444,-36.037556
-72.788806,-35.975000
-72.694167,-35.912083
-72.650000,-35.842944
-72.580028,-35.811278
-72.565861,-35.759611
-72.559639,-35.770056
-72.601306,-35.666667
-72.586278,-35.636667
-72.607111,-35.648361
-72.602556,-35.663778
-72.641278,-35.600028
-72.614167,-35.550444
-72.561667,-35.510472
-72.535028,-35.507056
-72.491278,-35.461694
-72.499611,-35.389167
-72.436667,-35.326250
-72.417528,-35.312917
-72.367111,-35.370833
-72.411306,-35.310833
-72.407944,-35.260861
-72.380444,-35.215833
-72.208361,-35.107944
-72.203806,-35.127528
-72.188333,-34.968750
-72.178778,-35.002500
-72.182139,-34.891667
-72.157917,-34.876694
-72.127917,-34.792528
-72.077889,-34.741694
-72.044639,-34.635806
-72.054611,-34.547528
-72.027917,-34.485000
-72.052972,-34.421667
-71.978778,-34.351694
-71.982111,-34.239194
-72.010472,-34.130028
-71.963750,-34.120861
-71.995500,-34.125833
-71.972917,-34.085833
-71.950417,-34.077528
-71.941278,-34.039222
-71.897944,-34.000861
-71.901250,-33.970028
-71.848361,-33.910417
-71.853389,-33.935444
-71.829639,-33.919139
-71.850417,-33.925028
-71.809611,-33.775861
-71.761694,-33.768750
-71.684167,-33.729611
-71.653750,-33.687556
-71.640472,-33.611694
-71.618806,-33.625833
-71.636278,-33.610861
-71.628778,-33.580056
-71.643806,-33.552472
-71.618778,-33.543333
-71.626306,-33.510028
-71.720417,-33.420861
-71.705417,-33.357528
-71.666278,-33.340000
-71.664583,-33.290889
-71.667083,-33.272556
-71.705417,-33.245028
-71.691278,-33.220833
-71.719667,-33.193361
-71.697139,-33.170028
-71.751250,-33.100028
-71.738361,-33.088750
-71.707556,-33.102111
-71.675028,-33.097111
-71.651694,-33.019639
-71.611722,-33.042111
-71.558000,-33.005000
-71.562556,-32.927944
-71.480444,-32.912528
-71.504194,-32.897972
-71.512972,-32.905861
-71.550472,-32.793333
-71.540000,-32.766250
-71.523361,-32.786278
-71.497917,-32.775861
-71.489639,-32.750889
-71.512944,-32.714194
-71.474194,-32.717111
-71.442139,-32.676694
-71.432889,-32.610000
-71.453778,-32.594222
-71.472111,-32.532500
-71.459167,-32.507083
-71.427056,-32.506694
-71.443750,-32.449167
-71.436250,-32.411694
-71.409639,-32.387528
-71.450861,-32.337083
-71.475444,-32.336694
-71.477917,-32.263389
-71.507528,-32.235417
-71.534167,-32.241222
-71.554583,-32.195000
-71.555472,-32.133361
-71.496278,-32.119167
-71.532528,-32.123750
-71.547944,-32.104222
-71.532167,-32.045833
-71.542111,-32.032528
-71.525417,-32.014194
-71.537083,-31.998361
-71.508000,-31.969167
-71.514222,-31.948778
-71.539639,-31.947528
-71.507083,-31.876667
-71.534250,-31.853778
-71.577944,-31.860000
-71.541250,-31.828333
-71.518778,-31.780833
-71.522500,-31.760444
-71.567083,-31.743333
-71.555444,-31.627500
-71.530472,-31.601667
-71.557528,-31.624611
-71.566306,-31.613361
-71.574583,-31.588361
-71.552972,-31.547556
-71.562111,-31.499139
-71.591250,-31.479139
-71.649611,-31.364167
-71.654639,-31.248333
-71.686278,-31.149167
-71.661250,-31.080000
-71.678778,-31.042528
-71.656278,-31.013389
-71.652139,-30.974167
-71.685444,-30.920056
-71.719583,-30.599167
-71.693750,-30.526667
-71.702944,-30.476667
-71.672111,-30.364167
-71.683000,-30.345861
-71.652139,-30.264194
-71.628389,-30.235389
-71.605028,-30.297083
-71.540861,-30.294639
-71.502083,-30.272528
-71.508389,-30.247944
-71.481278,-30.242500
-71.484611,-30.207500
-71.457972,-30.189167
-71.465056,-30.173806
-71.449222,-30.162917
-71.430056,-30.192944
-71.398333,-30.182083
-71.376306,-30.149194
-71.387944,-30.098361
-71.372083,-30.077500
-71.395472,-30.039167
-71.388722,-30.021694
-71.419611,-29.996722
-71.390028,-29.992111
-71.373333,-29.964639
-71.353333,-29.978722
-71.367111,-29.950028
-71.345028,-29.931278
-71.335028,-29.956250
-71.302500,-29.949611
-71.277139,-29.910028
-71.284611,-29.828361
-71.312972,-29.818361
-71.322111,-29.773361
-71.346278,-29.754194
-71.327944,-29.730861
-71.320389,-29.639167
-71.288778,-29.612500
-71.336306,-29.552500
-71.338778,-29.486694
-71.312139,-29.475000
-71.312083,-29.415889
-71.326722,-29.419583
-71.327139,-29.400861
-71.342972,-29.398333
-71.331278,-29.344194
-71.344667,-29.324972
-71.417500,-29.266278
-71.471667,-29.247944
-71.467111,-29.223389
-71.494583,-29.200889
-71.490472,-29.167500
-71.507111,-29.141694
-71.464639,-29.102500
-71.472556,-29.085472
-71.503778,-29.076694
-71.480417,-29.060056
-71.485444,-29.038361
-71.501278,-29.035833
-71.493750,-28.980861
-71.526278,-28.985000
-71.506306,-28.950889
-71.520444,-28.913333
-71.491278,-28.853389
-71.392556,-28.804583
-71.367111,-28.740000
-71.297944,-28.677556
-71.281278,-28.628333
-71.316306,-28.564194
-71.261278,-28.540833
-71.257972,-28.506694
-71.276306,-28.500028
-71.252944,-28.481667
-71.267917,-28.477528
-71.261250,-28.460056
-71.245889,-28.469583
-71.213778,-28.455833
-71.194639,-28.380000
-71.164639,-28.357500
-71.168750,-28.330861
-71.199639,-28.302528
-71.182944,-28.296722
-71.156250,-28.230833
-71.167944,-28.124194
-71.187139,-28.117528
-71.185444,-28.105000
-71.144611,-28.081694
-71.154611,-28.042528
-71.142111,-28.024222
-71.142917,-27.945861
-71.105417,-27.888333
-71.113750,-27.856694
-71.086278,-27.825000
